timestamp_seconds,event,x,y,velocity_x,velocity_y,action,info
2.138,session_start,392.0,624.0,0.0,0.0,,
2.186,jump_peak_reached,392.0,624.0,0.0,37.037036895752,jump_peak,x_392.0_y_624.0
2.237,platform_landed,392.0,638.988403320312,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/21_36_layer_Tile Map_tile_21_36_source_1_atlas_2_0
2.237,landed,392.0,638.988403320312,0.0,0.0,land,surface_wood_impact_0.51851849365234
26.203,jump_input_pressed,392.0,638.988403320312,0.0,0.0,Jump,pressed
26.203,jump_executed,392.0,638.988403320312,0.0,-500.0,jump,x_392.0_y_638.988403320312
26.354,move_right_pressed,387.891143798828,579.101318359375,15.0,-314.999908447266,Move_Right,pressed
26.487,jump_input_released,396.891143798828,546.412414550781,135.0,-154.333221435547,Jump,released
26.586,jump_peak_reached,413.391143798828,541.620727539062,180.0,41.2037048339844,jump_peak,x_413.391143798828_y_541.620727539062
26.771,platform_landed,418.224487304688,584.994567871094,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/23_33_layer_Tile Map_tile_23_33_source_1_atlas_3_0
26.771,landed,418.224487304688,584.994567871094,0.0,0.0,land,surface_wood_impact_0.89722235107422
26.788,jump_input_pressed,418.224487304688,584.994567871094,0.0,0.0,Jump,pressed
26.788,jump_executed,418.224487304688,584.994567871094,0.0,-500.0,jump,x_418.224487304688_y_584.994567871094
26.821,move_right_pressed,418.224487304688,568.609985351562,15.0,-458.499969482422,Move_Right,pressed
26.987,jump_input_released,431.974487304688,507.512756347656,165.0,-254.333206176758,Jump,released
27.087,jump_peak_reached,449.724487304688,502.721099853516,180.0,41.2037048339844,jump_peak,x_449.724487304688_y_502.721099853516
27.238,coin_collected,476.724487304688,531.123840332031,180.0,337.500030517578,collect_coin,coin_coin_score_1
27.27,platform_landed,481.557830810547,548.933654785156,13.3333311080933,0.0,land_on_platform,platform_scene-1/Tile Map/26_31_layer_Tile Map_tile_26_31_source_1_atlas_2_0
27.27,landed,481.557830810547,548.933654785156,13.3333311080933,0.0,land,surface_wood_impact_0.89722235107422
27.338,jump_input_pressed,481.557830810547,548.933654785156,0.0,0.0,Jump,pressed
27.338,jump_executed,481.557830810547,548.933654785156,0.0,-500.0,jump,x_481.557830810547_y_548.933654785156
27.371,move_right_pressed,481.557830810547,532.60205078125,15.0,-458.499969482422,Move_Right,pressed
27.554,jump_input_released,498.057830810547,467.25390625,180.0,-234.222106933594,Jump,released
27.654,jump_peak_reached,516.057800292969,462.462249755859,180.0,41.2037048339844,jump_peak,x_516.057800292969_y_462.462249755859
27.803,platform_landed,520.89111328125,494.985931396484,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/28_28_layer_Tile Map_tile_28_28_source_1_atlas_1_0
27.803,landed,520.89111328125,494.985931396484,0.0,0.0,land,surface_wood_impact_0.74907415771484
27.856,jump_input_pressed,520.89111328125,494.985931396484,0.0,0.0,Jump,pressed
27.856,jump_executed,520.89111328125,494.985931396484,0.0,-500.0,jump,x_520.89111328125_y_494.985931396484
27.956,move_right_pressed,520.89111328125,450.088500976562,15.0,-376.166595458984,Move_Right,pressed
28.137,jump_input_released,537.39111328125,399.590393066406,180.0,-154.333221435547,Jump,released
28.238,jump_peak_reached,555.39111328125,394.798736572266,180.0,41.2037048339844,jump_peak,x_555.39111328125_y_394.798736572266
28.32,move_left_pressed,560.224426269531,404.405212402344,-15.0,226.388885498047,Move_Left,pressed
28.371,platform_landed,557.724426269531,422.933807373047,-60.0,0.0,land_on_platform,platform_scene-1/Tile Map/30_24_layer_Tile Map_tile_30_24_source_1_atlas_1_0
28.371,landed,557.724426269531,422.933807373047,-60.0,0.0,land,surface_wood_impact_0.67500006103516
28.403,jump_input_pressed,556.168884277344,422.933807373047,-126.66667175293,0.0,Jump,pressed
28.403,jump_executed,556.168884277344,422.933807373047,-126.66667175293,-500.0,jump,x_556.168884277344_y_422.933807373047
28.804,platform_landed,508.466369628906,315.830902099609,-75.0,-18.0554447174072,land_on_platform,platform_scene-1/Tile Map/27_18_layer_Tile Map_tile_27_18_source_1_atlas_3_0
28.804,landed,508.466369628906,315.830902099609,-75.0,-18.0554447174072,land,surface_wood_impact_0.03611088943481
28.87,jump_peak_reached,501.915252685547,314.810333251953,-171.66667175293,39.8149261474609,jump_peak,x_501.915252685547_y_314.810333251953
28.871,platform_landed,499.054138183594,314.933807373047,-171.66667175293,0.0,land_on_platform,platform_scene-1/Tile Map/27_18_layer_Tile Map_tile_27_18_source_1_atlas_3_0
28.871,landed,499.054138183594,314.933807373047,-171.66667175293,0.0,land,surface_wood_impact_0.07962985229492
28.938,jump_input_released,490.054138183594,314.933807373047,-180.0,0.0,Jump,released
28.961,musicking,484.054138183594,314.92529296875,-180.0,0.0,osc_received,"value_[1, ""chain-jumps-combo""]"
