timestamp_seconds,event,x,y,velocity_x,velocity_y,action,info
585.001,session_start,392.0,624.0,0.0,0.0,,
585.048,jump_peak_reached,392.0,624.0,0.0,37.037036895752,jump_peak,x_392.0_y_624.0
585.083,platform_landed,392.0,638.988403320312,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/21_36_layer_Tile Map_tile_21_36_source_1_atlas_2_0
585.083,landed,392.0,638.988403320312,0.0,0.0,land,surface_wood_impact_0.51851849365234
585.802,move_left_pressed,392.0,638.988403320312,-33.3333320617676,0.0,Move_Left,pressed
585.85,jump_input_pressed,388.666687011719,638.988403320312,-133.33332824707,0.0,Jump,pressed
585.85,jump_executed,388.666687011719,638.988403320312,-133.33332824707,-500.0,jump,x_388.666687011719_y_638.988403320312
585.933,move_right_pressed,375.263824462891,600.709228515625,-96.6666641235352,-396.666595458984,Move_Right,pressed
586.201,jump_input_released,399.152709960938,535.212951660156,180.0,-75.3332214355469,Jump,released
586.283,jump_peak_reached,409.986053466797,532.407470703125,0.0,45.0371475219727,jump_peak,x_409.986053466797_y_532.407470703125
586.483,platform_landed,409.986053466797,584.991821289062,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/22_33_layer_Tile Map_tile_22_33_source_1_atlas_1_0
586.483,landed,409.986053466797,584.991821289062,0.0,0.0,land,surface_wood_impact_0.97896331787109
586.533,move_right_pressed,409.986053466797,584.991821289062,33.3333320617676,0.0,Move_Right,pressed
586.551,jump_input_pressed,410.541595458984,584.991821289062,66.6666641235352,0.0,Jump,pressed
586.551,jump_executed,410.541595458984,584.991821289062,66.6666641235352,-500.0,jump,x_410.541595458984_y_584.991821289062
586.82,jump_input_released,450.438232421875,493.066192626953,180.0,37.037036895752,Jump,released
586.834,jump_peak_reached,453.439910888672,493.683807373047,180.0,74.0740737915039,jump_peak,x_453.439910888672_y_493.683807373047
587.001,coin_collected,473.273254394531,533.807250976562,0.0,407.407440185547,collect_coin,coin_coin_score_1
587.018,platform_landed,473.273254394531,548.996398925781,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/26_31_layer_Tile Map_tile_26_31_source_1_atlas_2_0
587.018,landed,473.273254394531,548.996398925781,0.0,0.0,land,surface_wood_impact_0.96296307373047
587.451,jump_input_pressed,473.273254394531,548.996398925781,0.0,0.0,Jump,pressed
587.451,jump_executed,473.273254394531,548.996398925781,0.0,-500.0,jump,x_473.273254394531_y_548.996398925781
587.533,move_right_pressed,473.273254394531,510.706512451172,15.0,-396.666595458984,Move_Right,pressed
587.783,jump_input_released,501.773254394531,446.813049316406,180.0,-94.9998931884766,Jump,released
587.882,jump_peak_reached,518.384338378906,442.521392822266,13.3333311080933,46.2038116455078,jump_peak,x_518.384338378906_y_442.521392822266
588.085,platform_landed,518.606567382812,494.994476318359,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/28_28_layer_Tile Map_tile_28_28_source_1_atlas_1_0
588.085,landed,518.606567382812,494.994476318359,0.0,0.0,land,surface_wood_impact_0.98129663085938
588.1,jump_input_pressed,518.606567382812,494.994476318359,0.0,0.0,Jump,pressed
588.1,jump_executed,518.606567382812,494.994476318359,0.0,-500.0,jump,x_518.606567382812_y_494.994476318359
588.184,move_right_pressed,518.606567382812,456.706268310547,15.0,-396.666595458984,Move_Right,pressed
588.5,jump_input_released,554.939880371094,388.359100341797,0.0,-16.6665554046631,Jump,released
588.532,jump_peak_reached,554.939880371094,388.150787353516,0.0,41.2038154602051,jump_peak,x_554.939880371094_y_388.150787353516
588.6,move_left_pressed,554.939880371094,394.601409912109,-15.0,189.351959228516,Move_Left,pressed
588.702,platform_landed,547.939880371094,422.933471679688,-105.0,0.0,land_on_platform,platform_scene-1/Tile Map/30_24_layer_Tile Map_tile_30_24_source_1_atlas_1_0
588.702,landed,547.939880371094,422.933471679688,-105.0,0.0,land,surface_wood_impact_0.8231484375
588.718,jump_input_pressed,547.939880371094,422.933471679688,-138.33332824707,0.0,Jump,pressed
588.718,jump_executed,547.939880371094,422.933471679688,-138.33332824707,-500.0,jump,x_547.939880371094_y_422.933471679688
588.8,move_right_pressed,535.660034179688,384.698944091797,0.0,-396.666595458984,Move_Right,pressed
589.15,jump_peak_reached,579.160034179688,316.097137451172,180.0,39.8149261474609,jump_peak,x_579.160034179688_y_316.097137451172
589.15,jump_input_released,579.160034179688,316.097137451172,180.0,39.8149261474609,Jump,released
589.319,platform_landed,586.993347167969,354.009063720703,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/32_20_layer_Tile Map_tile_32_20_source_1_atlas_18_3
589.319,landed,586.993347167969,354.009063720703,0.0,0.0,land,surface_wood_impact_0.82037066650391
589.884,jump_input_pressed,586.993347167969,354.009063720703,0.0,0.0,Jump,pressed
589.884,jump_executed,586.993347167969,354.009063720703,0.0,-500.0,jump,x_586.993347167969_y_354.009063720703
590.036,move_left_pressed,586.993347167969,291.311279296875,-15.0,-314.999908447266,Move_Left,pressed
590.317,jump_peak_reached,552.493347167969,247.135391235352,-180.0,39.8149261474609,jump_peak,x_552.493347167969_y_247.135391235352
590.386,jump_input_released,540.493347167969,253.493438720703,-180.0,187.963073730469,Jump,released
590.419,platform_landed,535.660034179688,260.932586669922,-13.3333311080933,0.0,land_on_platform,platform_scene-1/Tile Map/29_15_layer_Tile Map_tile_29_15_source_1_atlas_2_0
590.419,landed,535.660034179688,260.932586669922,-13.3333311080933,0.0,land,surface_wood_impact_0.52407427978516
590.667,jump_input_pressed,535.660034179688,260.932586669922,0.0,0.0,Jump,pressed
590.667,jump_executed,535.660034179688,260.932586669922,0.0,-500.0,jump,x_535.660034179688_y_260.932586669922
590.784,move_right_pressed,535.660034179688,209.805709838867,15.0,-355.722137451172,Move_Right,pressed
591.1,jump_peak_reached,574.771118164062,154.096435546875,13.3333311080933,39.8149261474609,jump_peak,x_574.771118164062_y_154.096435546875
591.1,jump_input_released,574.771118164062,154.096435546875,13.3333311080933,39.8149261474609,Jump,released
591.201,platform_landed,574.993347167969,170.996490478516,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/31_10_layer_Tile Map_tile_31_10_source_1_atlas_1_0
591.201,landed,574.993347167969,170.996490478516,0.0,0.0,land,surface_wood_impact_0.52407427978516
591.452,jump_input_pressed,574.993347167969,170.996490478516,0.0,0.0,Jump,pressed
591.452,jump_executed,574.993347167969,170.996490478516,0.0,-500.0,jump,x_574.993347167969_y_170.996490478516
591.603,move_left_pressed,574.993347167969,108.280632019043,-15.0,-314.999908447266,Move_Left,pressed
591.867,jump_input_released,543.493347167969,64.0584411621094,-180.0,2.77788853645325,Jump,released
591.883,jump_peak_reached,540.493347167969,64.104736328125,-96.6666641235352,39.8149261474609,jump_peak,x_540.493347167969_y_64.104736328125
591.983,platform_landed,538.660034179688,80.9792098999023,0.0,0.0,land_on_platform,platform_scene-1/Tile Map/29_5_layer_Tile Map_tile_29_5_source_1_atlas_2_0
591.984,landed,538.660034179688,80.9792098999023,0.0,0.0,land,surface_wood_impact_0.52407427978516
592.018,move_right_pressed,538.660034179688,80.9792098999023,33.3333320617676,0.0,Move_Right,pressed
592.103,jump_input_pressed,546.993347167969,80.93115234375,180.0,0.0,Jump,pressed
592.103,jump_executed,546.993347167969,80.93115234375,180.0,-500.0,jump,x_546.993347167969_y_80.93115234375
592.4,jump_input_released,600.995361328125,-17.0048904418945,180.0,-134.499893188477,Jump,released
592.501,jump_peak_reached,618.995361328125,-21.7965564727783,180.0,41.2037048339844,jump_peak,x_618.995361328125_y_-21.7965564727783
592.734,platform_landed,664.01416015625,47.0836868286133,180.0,0.0,land_on_platform,platform_scene-1/Tile Map/36_3_layer_Tile Map_tile_36_3_source_1_atlas_13_0
592.734,landed,664.01416015625,47.0836868286133,180.0,0.0,land,surface_wood_impact_1.11944458007812
592.9,jump_input_pressed,691.014587402344,47.0836868286133,180.0,0.0,Jump,pressed
592.9,jump_executed,691.014587402344,47.0836868286133,180.0,-500.0,jump,x_691.014587402344_y_47.0836868286133
593.0,move_left_pressed,704.857788085938,2.21278762817383,-1.66666889190674,-376.166595458984,Move_Left,pressed
593.219,jump_input_released,685.024536132812,-53.1334838867188,-180.0,-114.722114562988,Jump,released
